#第一战test？
210038	11	1	12	0	6	2	0	0	0	0	0	0	921003801	10	0	0	0
210038	12	0	13	0	0	0	0	0	0	0	0	0	921003801	11	0	0	0
210038	13	0	14	0	0	0	0	0	0	0	0	0	921003801	12	0	0	0
210038	14	0	15	0	0	0	0	0	0	0	0	0	921003801	13	0	0	0
210038	15	0	16	0	0	0	0	0	0	0	0	0	921003801	14	0	0	0
210038	16	0	17	0	0	0	0	0	0	0	0	0	921003801	15	0	0	0
210038	17	0	0	0	0	0	0	0	0	0	0	0	921003801	16	0	0	0
210038	18	1	19	0	6	3	0	0	0	0	0	0	921003801	17	0	0	0
210038	19	0	0	0	0	0	0	0	0	0	0	0	921003801	18	0	0	0
210038	20	1	21	0	1	10001502	0	0	0	0	0	0	921003801	19	0	0	0
210038	21	0	0	0	0	0	0	0	0	0	0	0	921003801	20	0	0	0
210038	22	1	23	0	6	4	0	0	0	0	0	0	105003	1	0	0	0
210038	23	0	24	0	0	0	0	0	0	0	0	1	99904601	0	0	0	0
210038	24	0	25	0	0	0	0	0	0	0	0	0	105003	2	0	0	0
210038	25	0	26	0	0	0	0	0	0	0	0	0	105003	3	0	0	0
210038	26	0	27	0	0	0	0	0	0	0	0	0	105003	4	0	0	0
210038	27	0	0	0	0	0	0	0	0	0	0	0	105003	5	0	0	0
210038	28	0	29	0	0	0	0	0	0	0	0	0	105003	6	0	0	0
210038	29	0	30	0	0	0	0	0	0	0	0	0	105003	7	0	0	0
210038	30	0	31	0	0	0	0	0	0	0	0	0	105003	8	0	0	0
210038	31	0	32	0	0	0	0	0	0	0	0	0	105003	9	0	0	0
210038	32	0	33	0	0	0	0	0	0	0	0	0	105003	10	0	0	0
210038	33	0	33	0	0	0	0	0	0	0	0	0	105003	11	0	0	0
210038	34	0	34	0	0	0	0	0	0	0	0	0	105003	12	0	0	0
210038	35	0	35	0	0	0	0	0	0	0	0	0	105003	13	0	0	0
210038	36	0	0	0	0	0	0	0	0	0	0	6	999000023	0	0	0	0
210038	37	1	28	0	7	0	0	0	0	0	0	0	921003801	21	0	0	0




999006	1	1	2	0	7	0	0	0	0	0	0	0	99900033	1	0	1	0
999006	2	0	0	0	0	0	0	0	0	0	0	6	999000023	0	0	0	0

#黑白无常互生
109007	5	1	6	0	5	10010903	0	0	0	0	0	4	10001401	999015	0	0	1
109007	6	0	7	0	0	0	0	0	0	0	0	0	109007	4	0	0	1
109007	7	0	0	0	0	10011003	1	1	0	10	0	1	10010903	1	0	0	1
109007	8	1	9	0	5	10011003	0	0	0	0	0	4	10001401	999015	0	0	1
109007	9	0	10	0	0	0	0	0	0	0	0	0	109007	5	0	0	1
109007	10	0	0	0	0	10010903	1	1	0	10	0	1	10011003	1	0	0	1
#舔狗战
106002	1	1	2	0	6	2	0	0	0	0	0	0	20620002	6	0	0	0
106002	2	0	0	0	0	0	0	0	0	0	0	0	20620002	7	0	0	0
106002	3	1	4	0	1	99904401	0	0	0	0	0	0	700004	1	0	0	1
106002	4	0	0	0	0	0	0	0	0	0	0	1	99904501	1	0	0	1
106002	5	1	6	0	1	99904501	0	0	0	0	0	0	700004	1	0	0	1
106002	6	0	0	0	0	0	0	0	0	0	0	1	91000102	1	0	0	1
106002	7	1	8	0	4	10001105	1	4	0	80	0	0	106002	1	0	0	1
106002	8	0	9	0	0	10001005	1	1	0	0	0	0	106002	2	0	0	1
106002	9	0	0	0	0	0	0	0	0	0	0	1	99904401	1	0	0	1
106002	10	1	11	0	4	10001105	1	4	0	60	0	0	106002	1	0	0	1
106002	11	0	12	0	0	10031205	1	1	0	0	0	0	106002	3	0	0	1
106002	12	0	0	0	0	0	0	0	0	0	0	4	10001105	500055	0	0	1
#二师兄--盟主
106003	17	1	18	0	4	10001606	1	4	0	80	0	0	106003	1	0	0	0
106003	18	0	0	0	0	0	0	0	0	0	0	4	10001606	500060	0	0	0
#秦红殇end-打海盗
200039	1	1	2	0	9	1	0	0	0	0	0	0	200039	1	0	0	0
200039	2	0	3	0	0	0	0	0	0	0	0	1	99900603	1	0	0	0
200039	3	0	4	0	0	0	0	0	0	0	0	1	99901301	1	0	0	0
200039	4	0	5	0	0	0	0	0	0	0	0	1	99901401	1	0	0	0
200039	5	0	6	0	0	0	0	0	0	0	0	1	99901501	1	0	0	0
200039	6	0	7	0	0	0	0	0	0	0	0	1	99901601	1	0	0	0
200039	7	0	8	0	0	0	0	0	0	0	0	1	99901701	1	0	0	0
200039	8	0	0	0	0	0	0	0	0	0	0	1	99903901	1	0	0	0
200039	9	1	10	0	6	1	0	0	0	0	0	0	200039	3	0	1	0
200039	10	0	11	0	0	0	0	0	0	0	0	0	200039	4	0	0	0
200039	11	0	12	0	0	0	0	0	0	0	0	0	200039	5	0	0	0
200039	12	0	13	0	0	0	0	0	0	0	0	0	200039	6	0	0	0
200039	13	0	0	0	0	0	0	0	0	0	0	0	200039	7	0	0	0
200039	14	1	15	0	5	99901401	0	0	0	0	0	4	10001401	999015	0	0	1
200039	15	0	17	0	0	0	0	0	0	0	0	0	999030	6	0	0	1
200039	17	0	18	0	0	0	0	0	0	0	0	1	99901401	1	0	0	1
200039	18	0	0	0	0	0	0	0	0	0	0	0	999030	7	0	0	1
200039	19	1	20	0	5	99901501	0	0	0	0	0	4	10001401	999015	0	0	1
200039	20	0	21	0	0	0	0	0	0	0	0	0	999030	6	0	0	1
200039	21	0	22	0	0	0	0	0	0	0	0	1	99901501	1	0	0	1
200039	22	0	0	0	0	0	0	0	0	0	0	0	999030	7	0	0	1
200039	23	1	24	0	5	99901601	0	0	0	0	0	4	10001401	999015	0	0	1
200039	24	0	25	0	0	0	0	0	0	0	0	0	999030	6	0	0	1
200039	25	0	26	0	0	0	0	0	0	0	0	1	99901601	1	0	0	1
200039	26	0	0	0	0	0	0	0	0	0	0	0	999030	7	0	0	1
200039	27	1	28	0	5	99901701	0	0	0	0	0	4	10001401	999015	0	0	1
200039	28	0	29	0	0	0	0	0	0	0	0	0	999030	6	0	0	1
200039	29	0	30	0	0	0	0	0	0	0	0	1	99901701	1	0	0	1
200039	30	0	0	0	0	0	0	0	0	0	0	0	999030	7	0	0	1
200039	31	1	32	0	5	99901301	0	0	0	0	0	4	10001401	999015	0	0	0
200039	32	0	33	0	0	0	0	0	0	0	0	0	999030	6	0	0	1
200039	33	0	34	0	0	0	0	0	0	0	0	1	99901301	1	0	0	1
200039	34	0	0	0	0	0	0	0	0	0	0	0	999030	7	0	0	1
200039	35	1	36	0	5	99903901	0	0	0	0	0	0	200039	2	0	0	0
200039	36	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
#华山打天龙教
134601	1	1	2	0	6	3	0	0	0	0	0	0	134601	6	0	0	0
134601	2	0	0	0	0	0	0	0	0	0	0	4	10001105	600021	0	0	0
134601	3	1	4	0	1	99904401	0	0	0	0	0	0	700004	1	0	0	1
134601	4	0	0	0	0	0	0	0	0	0	0	1	99904501	1	0	0	1
134601	5	1	6	0	1	99904501	0	0	0	0	0	0	700004	1	0	0	1
134601	6	0	0	0	0	0	0	0	0	0	0	1	91000102	1	0	0	1
134601	7	1	8	0	4	10001105	1	4	0	80	0	0	106002	1	0	0	1
134601	8	0	9	0	0	10001005	1	1	0	0	0	0	106002	2	0	0	1
134601	9	0	0	0	0	10001005	1	1	0	0	0	1	99904401	1	0	0	1
134601	10	1	12	0	4	10001804	1	4	0	30	0	0	134601	1	0	0	0
134601	12	0	14	0	0	0	0	0	0	0	0	4	10001804	500059	0	0	0
134601	14	0	0	0	0	0	0	0	0	0	0	4	10001804	500060	0	0	0
134601	15	1	16	0	1	99900803	5	0	10001804	0	0	0	134601	2	0	0	0
134601	16	0	17	0	0	0	0	0	0	0	0	0	134601	3	0	0	0
134601	17	0	18	0	0	0	0	0	0	0	0	0	134601	4	0	0	0
134601	18	0	19	0	0	0	0	0	0	0	0	0	134601	5	0	0	0
134601	19	0	0	0	0	0	0	0	0	0	0	4	10001804	999044	0	0	0
#铸剑山庄打二师兄，师叔
110002	1	1	2	0	7	0	0	0	0	0	0	0	21060001	21	0	0	0
110002	2	0	3	0	0	0	0	0	0	0	0	0	21060001	22	0	0	0
110002	3	0	4	0	0	0	0	0	0	0	0	0	21060001	23	0	0	0
110002	4	0	0	0	0	0	0	0	0	0	0	0	21060001	24	0	0	0
110002	10	1	12	0	4	10001805	1	4	0	30	0	0	134601	1	0	0	0
110002	12	0	14	0	0	0	0	0	0	0	0	4	10001805	500059	0	0	0
110002	14	0	0	0	0	0	0	0	0	0	0	4	10001805	500060	0	0	0
110002	15	1	16	0	1	99900803	5	0	10001805	0	0	0	134601	2	0	0	0
110002	16	0	17	0	0	0	0	0	0	0	0	0	134601	3	0	0	0
110002	17	0	18	0	0	0	0	0	0	0	0	0	134601	4	0	0	0
110002	18	0	19	0	0	0	0	0	0	0	0	0	134601	5	0	0	0
110002	19	0	0	0	0	0	0	0	0	0	0	4	10001805	999044	0	0	0
#杭州打公孙坚
210097	1	1	2	0	6	1	0	0	0	0	0	0	210097	1	0	0	0
210097	2	0	0	0	0	0	0	0	0	0	0	4	10031205	999043	0	0	0
#抓金翅鸟
111601	1	1	2	0	4	10014304	1	4	0	10	0	0	111601	1	0	0	0
111601	2	0	3	0	0	0	0	0	0	0	0	0	111601	2	0	0	0
111601	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
#盟主线打武林各派掌门
134605	1	1	2	0	5	10007703	0	0	0	0	0	1	10009303	1	0	0	0
134605	2	0	19	0	0	0	0	0	0	0	0	0	23462005	2	0	0	0
134605	3	1	4	0	5	10009303	0	0	0	0	0	1	10011803	1	0	0	0
134605	4	0	19	0	0	0	0	0	0	0	0	0	23462005	3	0	0	0
134605	5	1	6	0	5	10011803	0	0	0	0	0	1	10012303	1	0	0	0
134605	6	0	19	0	0	0	0	0	0	0	0	0	23462005	4	0	0	0
134605	7	1	8	0	5	10012303	0	0	0	0	0	1	10008803	1	0	0	0
134605	8	0	19	0	0	0	0	0	0	0	0	0	23462005	5	0	0	0
134605	9	1	10	0	5	10008803	0	0	0	0	0	1	10008003	1	0	0	0
134605	10	0	19	0	0	0	0	0	0	0	0	0	23462005	6	0	0	0
134605	11	1	12	0	5	10008003	0	0	0	0	0	1	10007404	1	0	0	0
134605	12	0	19	0	0	0	0	0	0	0	0	0	23462005	7	0	0	0
134605	13	1	14	0	5	10007404	0	0	0	0	0	1	10003803	1	0	0	0
134605	14	0	19	0	0	0	0	0	0	0	0	0	23462005	8	0	0	0
134605	15	1	16	0	5	10003803	0	0	0	0	0	1	10009905	1	0	0	0
134605	16	0	19	0	0	0	0	0	0	0	0	0	23462005	9	0	0	0
134605	17	1	18	0	5	10009905	0	0	0	0	0	1	10004404	1	0	0	0
134605	18	0	0	0	0	0	0	0	0	0	0	0	23462005	10	0	0	0
134605	19	0	0	0	0	0	0	0	0	0	0	4	10001401	500050	0	0	1
134605	20	1	0	0	0	0	0	0	0	0	0	0	23462005	1	0	0	0
#盟主线打天龙教1
120401	1	1	0	0	7	0	0	0	0	0	0	0	22040001	20	0	0	0
120401	2	1	3	0	6	1	0	0	0	0	0	1	10012905	1	36	0	0
120401	3	0	4	0	0	0	0	0	0	0	0	1	10013006	1	49	0	0
120401	4	0	5	0	0	0	0	0	0	0	0	1	10013006	1	50	0	0
120401	5	0	6	0	0	0	0	0	0	0	0	1	10012705	1	73	0	0
120401	6	0	7	0	0	0	0	0	0	0	0	1	10013006	1	74	0	0
120401	7	0	8	0	0	0	0	0	0	0	0	1	10013006	1	88	0	0
120401	8	0	9	0	0	0	0	0	0	0	0	1	10012605	1	145	0	0
120401	9	0	10	0	0	0	0	0	0	0	0	1	10013006	1	146	0	0
120401	10	0	13	0	0	0	0	0	0	0	0	1	10013006	1	159	0	0
120401	11	1	0	0	6	3	0	0	0	0	0	1	10013303	1	95	0	0
120401	12	1	0	0	6	5	0	0	0	0	0	1	10013303	1	91	0	0
120401	13	0	14	0	0	0	0	0	0	0	0	1	10004203	0	90	0	0
120401	14	0	15	0	0	0	0	0	0	0	0	1	10005302	0	64	0	0
120401	15	0	27	0	0	0	0	0	0	0	0	1	10024602	0	114	0	0
120401	16	1	60	0	5	10004203	0	0	0	0	0	0	22040001	24	1	1	0
120401	17	1	61	0	5	10005302	0	0	0	0	0	0	22040001	25	1	2	0
120401	18	1	62	0	5	10024602	0	0	0	0	0	0	22040001	26	1	3	0
120401	19	1	57	0	6	5	0	0	0	0	0	0	22040001	27	0	1	0
120401	20	1	58	0	6	5	0	0	0	0	0	0	22040001	28	0	2	0
120401	21	1	59	0	6	5	0	0	0	0	0	0	22040001	29	0	3	0
120401	22	0	0	0	0	0	0	0	0	0	0	7	10004203	0	0	0	0
120401	23	0	0	0	0	0	0	0	0	0	0	7	10005302	0	0	0	0
120401	24	0	0	0	0	0	0	0	0	0	0	7	10024602	0	0	0	0
120401	25	1	0	0	6	3	0	0	0	0	0	1	10013304	1	92	0	0
120401	26	1	0	0	6	5	0	0	0	0	0	1	10013304	1	118	0	0
120401	27	0	28	0	0	0	0	0	0	0	0	0	22040001	21	0	0	0
120401	28	0	29	0	0	0	0	0	0	0	0	0	22040001	22	0	0	0
120401	29	0	0	0	0	0	0	0	0	0	0	0	22040001	23	0	0	0
120401	30	1	42	0	0	10002103	1	1	0	0	0	0	22040001	30	0	4	0
120401	31	1	42	0	0	10003502	1	1	0	0	0	0	22040001	30	0	4	0
120401	32	1	42	0	0	10005403	1	1	0	0	0	0	22040001	30	0	4	0
120401	33	1	42	0	0	10005502	1	1	0	0	0	0	22040001	30	0	4	0
120401	34	1	42	0	0	10005603	1	1	0	0	0	0	22040001	30	0	4	0
120401	35	1	42	0	0	10005703	1	1	0	0	0	0	22040001	30	0	4	0
120401	36	1	42	0	0	10005803	1	1	0	0	0	0	22040001	30	0	4	0
120401	37	1	42	0	0	10005902	1	1	0	0	0	0	22040001	30	0	4	0
120401	38	1	42	0	0	10006002	1	1	0	0	0	0	22040001	30	0	4	0
120401	39	1	42	0	0	10006103	1	1	0	0	0	0	22040001	30	0	4	0
120401	40	1	42	0	0	10008202	1	1	0	0	0	0	22040001	30	0	4	0
120401	41	1	42	0	0	10041903	1	1	0	0	0	0	22040001	30	0	4	0
120401	42	0	0	0	0	0	0	0	0	0	0	4	10012805	500073	0	0	0
120401	43	1	44	0	6	3	0	0	0	0	0	0	22040001	31	0	0	0
120401	44	0	0	0	0	0	0	0	0	0	0	4	10012805	500072	0	0	0
120401	45	1	46	0	6	2	0	0	0	0	0	0	22040001	32	0	0	0
120401	46	0	47	0	0	0	0	0	0	0	0	0	22040001	33	0	0	0
120401	47	0	0	0	0	0	0	0	0	0	0	0	22040001	34	0	0	0
120401	48	1	49	0	6	7	0	0	0	0	0	0	22040001	35	0	6	0
120401	49	0	50	55	0	10001503	1	3	0	50	0	0	22040001	36	0	5	0
120401	50	0	51	0	0	0	0	0	0	0	0	0	22040001	37	0	0	0
120401	51	0	52	0	0	0	0	0	0	0	0	4	10001503	500075	0	0	0
120401	52	0	53	0	0	0	0	0	0	0	0	0	22040001	38	0	0	0
120401	53	0	54	0	0	0	0	0	0	0	0	0	22040001	39	0	0	0
120401	54	0	0	0	0	0	0	0	0	0	0	0	22040001	40	0	0	0
120401	55	0	56	0	0	10001503	1	2	0	50	0	0	22040001	41	0	5	0
120401	56	0	0	0	0	0	0	0	0	0	0	4	10012905	500076	0	0	0
120401	57	0	22	0	0	0	0	0	0	0	0	4	0	500069	0	0	0
120401	58	0	23	0	0	0	0	0	0	0	0	4	0	500071	0	0	0
120401	59	0	24	0	0	0	0	0	0	0	0	4	0	500070	0	0	0
120401	60	0	0	0	0	0	0	0	0	0	0	4	0	500066	1	0	0
120401	61	0	0	0	0	0	0	0	0	0	0	4	0	500067	1	0	0
120401	62	0	0	0	0	0	0	0	0	0	0	4	0	500068	1	0	0
120401	63	1	0	0	5	10012903	0	0	0	0	0	0	22040001	42	0	6	0
#盟主线打天龙教2-殿后战
120404	1	1	2	0	6	1	0	0	0	0	0	1	10009904	0	27	0	0
120404	2	0	3	0	0	0	0	0	0	0	0	1	10013001	1	102	0	0
120404	3	0	4	0	0	0	0	0	0	0	0	1	10002201	0	88	0	0
120404	4	0	5	0	0	0	0	0	0	0	0	1	10002301	0	103	0	0
120404	5	0	6	0	0	0	0	0	0	0	0	1	10002401	0	101	0	0
120404	6	0	7	0	0	0	0	0	0	0	0	1	10002501	0	116	0	0
120404	7	0	8	0	0	0	0	0	0	0	0	1	10007703	0	114	0	0
120404	8	0	9	0	0	0	0	0	0	0	0	1	10008403	0	120	0	0
120404	9	0	10	0	0	0	0	0	0	0	0	1	10007103	0	146	0	0
120404	10	0	11	0	0	0	0	0	0	0	0	1	10009303	0	136	0	0
120404	11	0	12	0	0	0	0	0	0	0	0	1	10010003	0	38	0	0
120404	12	0	13	0	0	0	0	0	0	0	0	1	10003803	0	79	0	0
120404	13	0	14	0	0	0	0	0	0	0	0	1	10024504	0	191	0	0
120404	14	0	15	0	0	0	0	0	0	0	0	1	10013013	1	98	0	0
120404	15	0	16	0	0	0	0	0	0	0	0	1	10013005	1	126	0	0
120404	16	0	17	0	0	0	0	0	0	0	0	1	10013005	1	142	0	0
120404	17	0	18	0	0	0	0	0	0	0	0	1	10013009	1	149	0	0
120404	18	0	19	0	0	0	0	0	0	0	0	1	10013010	1	161	0	0
120404	19	0	20	0	0	0	0	0	0	0	0	1	10013011	1	107	0	0
120404	20	0	21	0	0	0	0	0	0	0	0	1	10013012	1	77	0	0
120404	21	0	22	0	0	0	0	0	0	0	0	1	10013013	1	50	0	0
120404	22	0	23	0	0	0	0	0	0	0	0	1	10013005	1	10	0	0
120404	23	0	24	0	0	0	0	0	0	0	0	1	10013005	1	81	0	0
120404	24	0	25	0	0	0	0	0	0	0	0	1	10013005	1	163	0	0
120404	25	0	26	0	0	0	0	0	0	0	0	1	10013005	1	136	0	0
120404	26	0	27	0	0	0	0	0	0	0	0	1	10013005	1	53	0	0
120404	27	0	28	0	0	0	0	0	0	0	0	1	10013005	1	109	0	0
120404	28	0	29	0	0	0	0	0	0	0	0	0	22040001	43	0	0	0
120404	29	0	30	0	0	0	0	0	0	0	0	0	22040001	44	0	0	0
120404	30	0	31	0	0	0	0	0	0	0	0	0	22040001	45	0	0	0
120404	31	0	122	0	0	0	0	0	0	0	0	0	22040001	46	0	0	0
120404	32	1	33	0	6	2	0	0	0	0	0	0	22040001	47	0	0	0
120404	33	0	34	0	0	0	0	0	0	0	0	0	22040001	48	0	0	0
120404	34	0	35	0	0	0	0	0	0	0	0	0	22040001	49	0	0	0
120404	35	0	36	0	0	0	0	0	0	0	0	1	10010903	1	7	0	0
120404	36	0	37	0	0	0	0	0	0	0	0	1	10011003	1	65	0	0
120404	37	0	38	0	0	0	0	0	0	0	0	1	10013005	1	96	0	0
120404	38	0	39	0	0	0	0	0	0	0	0	1	10013005	1	51	0	0
120404	39	0	40	0	0	0	0	0	0	0	0	1	10013005	1	61	0	0
120404	40	0	41	0	0	0	0	0	0	0	0	1	10013005	1	70	0	0
120404	41	0	42	0	0	0	0	0	0	0	0	0	22040001	50	0	0	0
120404	42	0	43	0	0	0	0	0	0	0	0	0	22040001	51	0	0	0
120404	43	0	44	0	0	0	0	0	0	0	0	0	22040001	52	0	0	0
120404	44	0	45	0	0	0	0	0	0	0	0	0	22040001	53	0	0	0
120404	45	0	46	0	0	0	0	0	0	0	0	0	22040001	54	0	0	0
120404	46	0	0	0	0	0	0	0	0	0	0	0	22040001	55	0	0	0
120404	47	0	48	0	0	0	0	0	0	0	0	0	22040001	56	0	0	0
120404	48	0	49	0	0	0	0	0	0	0	0	0	22040001	57	0	0	0
120404	49	0	50	0	0	0	0	0	0	0	0	0	22040001	58	0	0	0
120404	50	0	51	0	0	0	0	0	0	0	0	0	22040001	59	0	0	0
120404	51	0	52	0	0	0	0	0	0	0	0	0	22040001	60	0	0	0
120404	52	0	131	0	0	0	0	0	0	0	0	0	22040001	61	0	0	0
120404	53	1	0	0	6	5	0	0	0	0	0	1	10013014	1	175	0	0
120404	54	0	55	0	0	0	0	0	0	0	0	1	10013014	1	176	0	0
120404	55	0	56	0	0	0	0	0	0	0	0	1	10013014	1	177	0	0
120404	56	0	57	0	0	0	0	0	0	0	0	1	10013004	1	190	0	0
120404	57	0	58	0	0	0	0	0	0	0	0	1	10013014	1	43	0	0
120404	58	0	59	0	0	0	0	0	0	0	0	1	10013004	1	44	0	0
120404	59	0	60	0	0	0	0	0	0	0	0	1	10013014	1	45	0	0
120404	60	0	61	0	0	0	0	0	0	0	0	0	22040001	62	0	0	0
120404	61	0	62	0	0	0	0	0	0	0	0	0	22040001	63	0	0	0
120404	62	0	63	0	0	0	0	0	0	0	0	0	22040001	64	0	0	0
120404	63	0	64	0	0	0	0	0	0	0	0	0	22040001	65	0	0	0
120404	64	0	65	0	0	0	0	0	0	0	0	0	22040001	66	0	0	0
120404	65	0	66	0	0	0	0	0	0	0	0	7	10004403	0	0	0	0
120404	66	0	0	0	0	0	0	0	0	0	0	7	10024504	0	0	0	0
120404	67	1	68	0	6	6	0	0	0	0	0	1	10007404	0	206	0	0
120404	68	0	69	0	0	0	0	0	0	0	0	1	10007503	0	207	0	0
120404	69	0	70	0	0	0	0	0	0	0	0	0	22040001	67	0	0	0
120404	70	0	71	0	0	0	0	0	0	0	0	0	22040001	68	0	0	0
120404	71	0	72	0	0	0	0	0	0	0	0	0	22040001	69	0	0	0
120404	72	0	73	0	0	0	0	0	0	0	0	0	22040001	70	0	0	0
120404	73	0	74	0	0	0	0	0	0	0	0	0	22040001	71	0	0	0
120404	74	0	113	0	0	0	0	0	0	0	0	0	22040001	72	0	0	0
120404	75	1	76	0	6	8	0	0	0	0	0	1	10013013	1	175	0	0
120404	76	0	77	0	0	0	0	0	0	0	0	1	10013004	1	176	0	0
120404	77	0	78	0	0	0	0	0	0	0	0	1	10013013	1	177	0	0
120404	78	0	79	0	0	0	0	0	0	0	0	1	10013014	1	43	0	0
120404	79	0	80	0	0	0	0	0	0	0	0	1	10013004	1	44	0	0
120404	80	0	81	0	0	0	0	0	0	0	0	1	10013004	1	45	0	0
120404	81	0	135	0	0	0	0	0	0	0	0	1	10013014	1	46	0	0
120404	82	1	83	0	6	10	0	0	0	0	0	1	99002302	2	191	0	0
120404	83	0	84	0	0	0	0	0	0	0	0	1	99002402	2	192	0	0
120404	84	0	85	0	0	0	0	0	0	0	0	1	99002502	2	206	0	0
120404	85	0	86	0	0	0	0	0	0	0	0	1	99002602	2	207	0	0
120404	86	0	87	0	0	0	0	0	0	0	0	0	22040001	73	0	0	0
120404	87	0	88	0	0	0	0	0	0	0	0	0	22040001	74	0	0	0
120404	88	0	89	0	0	0	0	0	0	0	0	0	22040001	75	0	0	0
120404	89	0	90	0	0	0	0	0	0	0	0	0	22040001	76	0	0	0
120404	90	0	91	0	0	0	0	0	0	0	0	0	22040001	77	0	0	0
120404	91	0	92	0	0	0	0	0	0	0	0	0	22040001	78	0	0	0
120404	92	0	93	0	0	0	0	0	0	0	0	0	22040001	79	0	0	0
120404	93	0	94	0	0	0	0	0	0	0	0	7	10007404	0	0	0	0
120404	94	0	0	0	0	0	0	0	0	0	0	7	10007503	0	0	0	0
120404	95	1	96	0	5	10011003	0	0	0	0	0	4	99999999	500000	0	0	1
120404	96	0	97	0	0	10010903	1	1	0	10	0	1	10011003	1	112	0	1
120404	97	0	98	0	0	0	0	0	0	0	0	4	10011003	500104	0	0	1
120404	98	0	99	0	0	0	0	0	0	0	0	0	22080001	119	0	3	0
120404	99	0	100	0	0	0	0	0	0	0	0	0	22080001	120	0	0	0
120404	100	0	101	0	0	0	0	0	0	0	0	0	22080001	121	0	0	0
120404	101	0	102	0	0	0	0	0	0	0	0	0	22080001	122	0	0	0
120404	102	0	103	0	0	0	0	0	0	0	0	0	22080001	123	0	0	0
120404	103	0	0	0	0	0	0	0	0	0	0	0	22080001	124	0	0	0
120404	104	1	105	0	5	10010903	0	0	0	0	0	4	99999999	500000	0	0	1
120404	105	0	106	0	0	10011003	1	1	0	10	0	1	10010903	1	125	0	1
120404	106	0	107	0	0	0	0	0	0	0	0	4	10010903	500104	0	0	1
120404	107	0	108	0	0	0	0	0	0	0	0	0	22080001	125	0	3	0
120404	108	0	109	0	0	0	0	0	0	0	0	0	22080001	126	0	0	0
120404	109	0	110	0	0	0	0	0	0	0	0	0	22080001	127	0	0	0
120404	110	0	111	0	0	0	0	0	0	0	0	0	22080001	128	0	0	0
120404	111	0	112	0	0	0	0	0	0	0	0	0	22080001	129	0	0	0
120404	112	0	0	0	0	0	0	0	0	0	0	0	22080001	130	0	0	0
120404	113	0	0	0	0	0	0	0	0	0	0	4	0	500127	0	0	0
120404	114	1	115	0	5	10002201	8	5	20000015	0	0	0	22040001	80	0	0	0
120404	115	0	123	0	0	0	0	0	0	0	0	4	0	500066	1	0	0
120404	116	1	117	0	5	10002301	8	5	20000015	0	0	0	22040001	81	0	0	0
